model_name,model_variant,analysis_scope,row_type,inclusion_filter,story_condition,contrast_label,display_label,estimate,standard_error,ci95_lower,ci95_upper,test_statistic,p_value,term_name,observed_standard_deviation,observed_median,n_model_rows,n_unique_participants,formula_string,analysis_meaning,likely_manuscript_use
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(story_condition, Treatment(reference='firework'))[T.trolley]",0.3227628386588994,0.20798813234858776,-0.08488640995608282,0.7304120872738815,1.5518329580360355,0.12070219769167354,"C(story_condition, Treatment(reference='firework'))[T.trolley]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the CC baseline shifts in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.CH]",1.224389429971077,0.13015163530289098,0.9692969122484187,1.479481947693735,9.407407191785628,5.085261086197722e-21,"C(vignette_condition, Treatment(reference='CC'))[T.CH]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",CH - CC when the vignette is first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='firework'))[T.trolley]",-0.4665081888618698,0.21289755548577532,-0.8837797300106072,-0.04923664771313235,-2.1912331862966803,0.028434922223609417,"C(vignette_condition, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='firework'))[T.trolley]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the CH - CC contrast changes in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]",0.7273422656104329,0.1293719060147984,0.47377798921012726,0.9809065420107386,5.622103654615978,1.886460107811336e-08,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",DIV - CC when the vignette is first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='firework'))[T.trolley]",-0.2641386037588185,0.2078277682826123,-0.6714735445800744,0.1431963370624374,-1.2709495268198834,0.20374660530948163,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='firework'))[T.trolley]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the DIV - CC contrast changes in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_position, Treatment(reference=1))[T.2]",0.35039312225435637,0.09931655145801008,0.15573625832793764,0.5450499861807752,3.528043584985919,0.0004186432186276869,"C(vignette_position, Treatment(reference=1))[T.2]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How appearing second changes the overall baseline relative to first.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,"C(vignette_position, Treatment(reference=1))[T.3]",0.3833597027617225,0.10790050881261677,0.1718785915754469,0.594840813947998,3.5528998609958027,0.00038100947405287163,"C(vignette_position, Treatment(reference=1))[T.3]",,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How appearing third changes the overall baseline relative to first.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,included_only,pooled,,Intercept,5.662661622385837,0.1625857895476621,5.343999330474411,5.981323914297263,34.828761099848926,8.928758089737449e-266,Intercept,,,846,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Predicted mean for CC when it appears first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,included_only,pooled,,Within-subj | included_only | CC observed mean,6.060283687943262,,,,,,,1.7736457189406791,6.0,282,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,included_only,pooled,,Within-subj | included_only | CH observed mean,7.0638297872340425,,,,,,,1.6562735945594345,7.0,282,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,included_only,pooled,,Within-subj | included_only | DIV observed mean,6.663120567375887,,,,,,,1.6735289433415286,7.0,282,282,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,firework,CH - CC,Within-subj | all_finishers | Firework | CH - CC,1.1835382021811571,0.12176020473680436,0.9448925861467973,1.422183818215517,9.72023827275489,2.472023501742078e-22,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for CH - CC in the firework story family.,Story-specific table
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,firework,CH - DIV,Within-subj | all_finishers | Firework | CH - DIV,0.4758298785671685,0.11888175604449802,0.24282591830107553,0.7088338388332616,4.002547526208,6.266407478598201e-05,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for CH - DIV in the firework story family.,Story-specific table
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,firework,DIV - CC,Within-subj | all_finishers | Firework | DIV - CC,0.7077083236139886,0.1231349583782552,0.46636823995476984,0.9490484072732074,5.747420009190218,9.061544377623513e-09,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for DIV - CC in the firework story family.,Story-specific table
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,pooled,CH - CC,Within-subj | all_finishers | Pooled | CH - CC,0.9661759698133365,0.08959373110179299,0.7905754836132561,1.141776456013417,10.78396845327944,4.098152610553847e-27,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))","Pooled repeated-measures model-based contrast for CH - CC, averaging equally across story family and vignette position.",Main table or story summary
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,pooled,CH - DIV,Within-subj | all_finishers | Pooled | CH - DIV,0.3445748807954238,0.08640330726367086,0.17522751041348086,0.5139222511773668,3.9879825403431495,6.663756656875722e-05,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))","Pooled repeated-measures model-based contrast for CH - DIV, averaging equally across story family and vignette position.",Main table or story summary
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,pooled,DIV - CC,Within-subj | all_finishers | Pooled | DIV - CC,0.6216010890179128,0.08938569851599008,0.4464083391936169,0.7967938388422087,6.954144783090949,3.5470718241324665e-12,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))","Pooled repeated-measures model-based contrast for DIV - CC, averaging equally across story family and vignette position.",Main table or story summary
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,trolley,CH - CC,Within-subj | all_finishers | Trolley | CH - CC,0.748813737445516,0.13149780942119627,0.49108276693405956,1.0065447079569725,5.694495906369175,1.2373695477541702e-08,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for CH - CC in the trolley story family.,Story-specific table
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,trolley,CH - DIV,Within-subj | all_finishers | Trolley | CH - DIV,0.21331988302367913,0.12520526038923888,-0.032077918014188495,0.4587176840615468,1.7037613464522894,0.08842568202388901,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for CH - DIV in the trolley story family.,Story-specific table
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,contrast,all_finishers,trolley,DIV - CC,Within-subj | all_finishers | Trolley | DIV - CC,0.535493854421837,0.1294980834031073,0.2816822748847825,0.7893054339588914,4.135148879037292,3.547245932038392e-05,,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Story-specific repeated-measures model-based contrast for DIV - CC in the trolley story family.,Story-specific table
within_subject_condition_position_model,position_sensitivity_gee_condition_by_position,within_subjects_repeated_measures,omnibus_test,all_finishers,pooled,condition_by_position_interaction,Within-subj | all_finishers | Omnibus condition-by-position interaction,,,,,2.079880090761099,0.7210695901118974,condition_by_position_interaction,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(vignette_position, Treatment(reference=1)) + C(story_condition, Treatment(reference='firework'))",Omnibus test of whether the repeated-measures condition contrasts depend on vignette position.,Supplement or order-sensitivity paragraph
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,omnibus_test,all_finishers,pooled,condition_by_story_interaction,Within-subj | all_finishers | Omnibus story interaction,,,,,6.0390626696577945,0.04882409515372563,condition_by_story_interaction,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Omnibus test of whether the repeated-measures condition contrasts differ across story family.,Supplement or story-robustness paragraph
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(story_condition, Treatment(reference='firework'))[T.trolley]",0.16347219944553584,0.1735115622048306,-0.1766042133772134,0.5035486122682851,0.9421400935377247,0.3461209198145714,"C(story_condition, Treatment(reference='firework'))[T.trolley]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the CC baseline shifts in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.CH]",1.1835382021811571,0.12176020473680436,0.9448925861467973,1.422183818215517,9.72023827275489,2.472023501742078e-22,"C(vignette_condition, Treatment(reference='CC'))[T.CH]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",CH - CC when the vignette is first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='firework'))[T.trolley]",-0.4347244647356411,0.17923809882187988,-0.7860246830839568,-0.08342424638732543,-2.4254021192651347,0.015291438627946002,"C(vignette_condition, Treatment(reference='CC'))[T.CH]:C(story_condition, Treatment(reference='firework'))[T.trolley]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the CH - CC contrast changes in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]",0.7077083236139886,0.1231349583782552,0.46636823995476984,0.9490484072732074,5.747420009190218,9.061544377623513e-09,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",DIV - CC when the vignette is first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='firework'))[T.trolley]",-0.1722144691921517,0.17861895409787748,-0.5223011861802046,0.17787224779590124,-0.9641444272357774,0.3349735214879461,"C(vignette_condition, Treatment(reference='CC'))[T.DIV]:C(story_condition, Treatment(reference='firework'))[T.trolley]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How the DIV - CC contrast changes in trolley relative to firework.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_position, Treatment(reference=1))[T.2]",0.3481741425505599,0.08371964558644136,0.18408665240267713,0.5122616326984426,4.158810517073518,3.199091306297394e-05,"C(vignette_position, Treatment(reference=1))[T.2]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How appearing second changes the overall baseline relative to first.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,"C(vignette_position, Treatment(reference=1))[T.3]",0.4043151537269479,0.09249590963075345,0.22302650213339958,0.5856038053204962,4.371167928841249,1.2358369550576907e-05,"C(vignette_position, Treatment(reference=1))[T.3]",,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",How appearing third changes the overall baseline relative to first.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,coefficient,all_finishers,pooled,,Intercept,5.5407730745996355,0.1351534332131505,5.275877213114921,5.80566893608435,40.996169633821154,0.0,Intercept,,,1296,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Predicted mean for CC when it appears first in the firework story family.,Supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,all_finishers,pooled,,Within-subj | all_finishers | CC observed mean,5.875,,,,,,,1.8133623638547847,6.0,432,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,all_finishers,pooled,,Within-subj | all_finishers | CH observed mean,6.837962962962963,,,,,,,1.751802126394528,7.0,432,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
within_subject_condition_position_model,primary_gee_condition_story_plus_position,within_subjects_repeated_measures,observed_descriptive,all_finishers,pooled,,Within-subj | all_finishers | DIV observed mean,6.49537037037037,,,,,,,1.7487089972808771,7.0,432,432,"distal_rating_value ~ C(vignette_condition, Treatment(reference='CC')) * C(story_condition, Treatment(reference='firework')) + C(vignette_position, Treatment(reference=1))",Observed repeated-measures Clark-blame descriptive statistic pooled across story family and position.,Figure support or supplement
